10067
98	1024
50	1040
50	1059
55	1032
56	1038
58	1032
58	1052
60	1029
60	1046
63	1046
63	1051
64	1051
64	1060
64	1066
65	1037
65	1044
65	1072
66	1041
73	1046
73	1059
76	1033
76	1046
76	1064
77	1041
79	1066
86	1066
86	1072
87	1066
97	1040
97	1050
98	1038
99	1059
57	1079
57	1098
66	1080
66	1114
66	1124
79	1119
87	1080
51	1152
56	1158
57	1135
60	1165
60	1177
73	1129
73	1147
73	1172
77	1153
85	1130
86	1130
88	1128
88	1161
89	1132
89	1135
98	1132
98	1152
99	1152
50	1194
51	1226
55	1225
56	1193
58	1206
63	1208
64	1189
65	1206
66	1204
69	1194
73	1207
74	1193
74	1211
76	1208
77	1193
77	1195
77	1204
79	1202
85	1206
87	1195
88	1217
89	1187
89	1213
89	1225
97	1208
98	1192
98	1202
51	1265
51	1275
55	1270
60	1237
60	1241
60	1249
60	1269
64	1249
64	1258
64	1272
66	1239
66	1240
69	1270
73	1258
74	1237
86	1249
86	1263
89	1233
97	1246
98	1245
50	1281
50	1318
50	1328
55	1279
55	1286
55	1329
56	1299
56	1307
56	1326
57	1310
58	1304
58	1318
58	1329
60	1283
60	1300
63	1307
69	1324
73	1292
73	1294
76	1289
79	1317
85	1278
85	1318
86	1308
86	1310
86	1328
87	1288
87	1293
88	1326
89	1324
98	1293
99	1285
50	1344
50	1366
51	1339
51	1349
60	1334
60	1348
60	1381
63	1349
64	1339
64	1355
73	1348
74	1362
74	1373
77	1335
79	1372
85	1369
86	1338
89	1339
89	1380
98	1334
98	1349
98	1353
99	1335
50	1420
55	1391
55	1416
56	1400
56	1414
57	1435
58	1410
58	1414
60	1407
63	1402
63	1420
64	1402
64	1426
65	1425
66	1416
69	1414
69	1425
73	1407
73	1421
77	1421
85	1388
85	1400
85	1401
85	1418
88	1405
89	1416
97	1386
98	1410
99	1389
99	1413
50	1469
55	1437
56	1481
57	1461
57	1463
63	1448
64	1437
65	1455
73	1465
73	1466
85	1467
88	1480
97	1474
97	1481
55	1494
60	1508
63	1489
74	1497
74	1532
76	1495
77	1496
77	1497
79	1487
85	1486
85	1496
88	1488
88	1496
98	1506
99	1509
99	1516
99	1534
100	158
100	198
101	158
101	174
101	198
107	166
107	177
109	176
109	179
110	196
113	160
113	199
122	184
123	170
123	188
126	179
126	185
127	157
127	179
128	163
128	173
129	198
131	170
131	172
131	199
132	153
132	188
139	157
139	168
139	199
143	163
143	168
143	174
143	178
144	157
145	198
101	229
109	207
129	201
129	212
130	248
131	210
131	234
136	247
143	202
146	202
147	206
101	293
105	273
109	297
113	267
126	255
126	275
127	267
127	284
128	269
128	272
131	258
132	289
138	273
138	289
143	284
146	265
146	272
147	251
149	275
100	321
100	343
101	335
105	317
105	338
107	301
107	349
110	312
110	328
123	318
126	322
127	317
130	301
136	328
138	318
138	349
139	330
139	336
144	317
144	318
145	319
146	317
146	336
147	321
149	343
105	352
105	381
107	392
122	361
122	389
128	370
128	383
130	395
139	380
139	387
143	369
144	360
144	373
144	389
146	358
146	394
147	369
100	434
105	434
107	401
113	400
113	420
113	426
122	410
123	410
126	416
126	419
126	420
128	437
129	427
130	414
131	441
132	400
132	405
136	429
139	412
143	412
143	429
143	445
144	402
144	404
144	434
144	449
146	413
146	427
100	480
100	499
101	456
110	463
119	460
119	487
122	456
123	481
126	492
128	468
129	460
129	488
130	476
131	487
132	451
132	472
136	456
136	495
138	476
139	499
144	473
144	475
144	488
145	455
149	461
101	526
107	505
107	506
107	525
107	540
109	506
113	525
119	517
122	545
123	509
123	548
127	510
127	525
127	535
128	501
129	513
130	513
131	527
132	517
136	501
144	509
149	510
149	539
105	560
107	564
107	586
107	599
109	586
119	560
119	573
122	570
123	560
123	570
123	593
126	578
128	583
129	579
130	553
130	559
130	592
131	578
131	579
131	590
132	586
136	592
136	594
138	581
143	596
144	559
149	596
101	609
101	642
105	609
105	610
119	610
119	644
127	603
129	609
129	639
138	604
139	603
139	621
143	627
145	648
109	688
119	677
122	677
123	655
126	693
127	658
127	669
127	681
131	655
132	653
143	688
143	690
144	690
145	655
146	669
146	688
147	653
147	654
100	718
109	702
109	726
109	746
110	733
122	701
122	721
123	702
123	721
123	726
123	733
126	738
131	705
131	732
136	749
138	717
138	723
143	749
147	716
101	780
107	775
107	797
109	754
113	785
119	757
119	781
122	800
128	785
129	780
130	772
132	756
136	772
136	789
139	754
139	780
144	797
144	800
145	767
145	797
147	758
147	785
149	766
100	865
105	843
105	859
109	828
113	865
119	823
119	841
122	838
122	862
123	823
123	863
123	864
126	820
126	843
126	876
127	838
130	845
130	850
130	865
131	865
136	825
136	833
138	817
139	875
144	876
145	828
149	813
107	892
107	905
110	905
113	899
122	912
123	892
128	888
128	912
129	918
131	887
131	888
132	886
132	887
138	888
139	906
143	887
143	899
144	885
144	898
146	885
107	949
109	954
110	955
119	952
119	964
126	974
127	954
127	969
130	944
130	950
139	944
145	937
145	962
147	929
147	936
147	972
105	1001
105	1011
107	978
109	999
122	1002
123	992
126	1009
127	978
127	1001
128	978
128	999
129	1001
136	978
136	1022
143	1027
144	978
144	992
145	983
147	1027
149	993
149	1011
149	1027
105	1037
105	1047
107	1066
113	1044
119	1057
122	1032
122	1047
122	1073
123	1054
126	1068
127	1033
129	1040
129	1061
130	1029
132	1032
132	1057
132	1064
132	1071
136	1037
136	1072
138	1047
139	1071
143	1072
144	1030
145	1061
146	1040
146	1050
147	1030
147	1047
101	1105
105	1096
107	1098
126	1105
128	1124
129	1125
130	1080
130	1114
131	1114
138	1121
139	1098
144	1125
145	1115
147	1117
101	1150
105	1161
107	1150
107	1151
109	1128
110	1177
123	1143
129	1143
130	1140
132	1151
136	1153
136	1162
138	1147
138	1153
145	1161
147	1143
147	1177
100	1192
100	1194
105	1202
107	1189
109	1206
109	1209
110	1209
122	1182
122	1187
126	1187
127	1213
128	1208
130	1189
130	1202
132	1182
132	1215
138	1193
138	1202
144	1182
144	1207
145	1201
146	1182
146	1211
147	1189
149	1202
100	1275
105	1241
107	1237
109	1245
110	1231
123	1229
123	1232
123	1247
126	1239
126	1250
127	1231
129	1245
129	1248
130	1263
132	1232
132	1269
144	1232
144	1237
146	1237
149	1236
100	1308
105	1278
109	1287
110	1307
113	1299
119	1310
122	1299
127	1316
128	1299
129	1306
130	1294
130	1306
130	1310
131	1293
131	1327
132	1310
132	1318
136	1318
138	1327
139	1291
144	1315
145	1289
145	1306
146	1281
146	1307
149	1327
149	1329
100	1361
101	1362
105	1356
107	1338
110	1348
110	1359
119	1334
119	1341
126	1334
126	1350
128	1355
129	1369
131	1342
132	1349
132	1369
143	1349
143	1380
145	1344
149	1381
105	1414
107	1404
107	1421
109	1417
110	1426
113	1420
119	1426
122	1435
123	1420
123	1435
126	1416
127	1407
127	1420
127	1433
128	1406
130	1406
131	1420
132	1406
139	1406
143	1420
144	1426
146	1426
147	1408
147	1430
100	1447
101	1455
101	1481
105	1482
110	1437
122	1439
122	1474
122	1482
126	1454
126	1461
128	1437
128	1451
129	1477
129	1484
131	1437
131	1444
132	1474
136	1437
136	1451
144	1474
146	1476
147	1463
147	1476
101	1491
105	1497
105	1508
107	1503
113	1495
119	1491
123	1488
126	1509
127	1506
127	1523
128	1489
128	1496
128	1497
128	1535
129	1514
130	1506
131	1487
131	1531
138	1534
139	1509
143	1497
143	1531
146	1506
154	202
158	249
166	220
166	224
166	229
168	206
168	216
169	212
173	206
173	247
176	244
178	224
178	226
179	216
184	207
185	207
155	275
157	255
158	282
166	272
166	284
170	254
170	289
172	285
174	254
178	273
178	289
179	266
179	272
183	284
184	266
188	273
195	267
198	292
153	312
153	316
154	317
154	339
157	304
160	339
163	316
163	344
169	338
170	321
170	336
170	343
172	317
174	333
176	308
176	333
178	317
179	321
183	335
185	339
188	333
189	311
189	325
196	325
196	330
198	304
154	398
157	398
163	395
169	385
169	398
170	363
172	350
172	370
172	389
173	398
177	360
177	394
179	376
179	389
179	394
182	385
182	394
183	392
183	394
183	398
184	360
184	380
185	371
185	373
189	366
189	392
189	394
196	356
196	376
199	353
199	387
154	412
155	412
158	420
163	438
168	401
168	417
169	445
174	416
176	413
177	405
177	417
177	429
178	427
178	448
182	426
182	448
183	437
185	404
185	414
185	434
195	402
195	412
195	445
196	413
196	427
198	426
198	438
199	429
155	463
157	459
158	451
158	455
160	468
163	464
163	492
168	489
170	492
172	491
173	476
176	460
176	492
176	495
177	499
178	450
178	481
182	451
182	460
185	468
189	482
189	499
195	464
196	461
198	450
198	468
198	492
199	463
153	534
153	536
154	539
155	507
157	520
158	507
172	516
172	521
172	527
173	509
173	521
177	534
178	505
178	509
178	547
182	548
183	520
185	506
185	530
188	527
196	501
196	520
198	506
198	521
198	539
199	526
154	560
154	581
157	584
160	551
160	560
160	571
166	564
166	571
166	592
168	569
168	572
169	584
169	590
169	593
170	571
170	583
173	555
176	551
177	584
179	551
179	579
179	593
182	553
182	569
182	583
183	551
183	572
183	598
183	599
184	580
195	584
195	593
198	560
154	639
155	622
155	628
157	629
160	642
166	627
168	622
168	650
172	650
173	632
173	642
174	619
174	629
176	606
177	609
177	621
178	626
179	642
183	632
184	606
185	620
185	621
189	632
189	639
195	610
195	639
196	604
196	621
196	623
199	609
199	626
154	693
155	697
157	696
158	652
158	681
163	659
163	681
168	696
170	653
172	658
172	677
174	699
176	696
183	669
188	658
189	669
189	670
198	652
198	654
199	653
153	729
155	739
157	713
160	718
163	716
166	713
168	708
169	713
170	701
174	702
174	736
176	718
177	723
182	707
182	708
184	707
184	721
184	726
185	717
185	729
188	736
198	729
198	746
199	721
199	739
153	785
154	791
155	772
155	785
157	757
157	767
157	789
158	767
158	792
160	799
168	780
170	785
172	775
173	799
174	790
177	797
178	780
179	767
179	789
182	791
185	780
189	781
189	791
189	792
189	799
195	772
195	790
196	773
199	757
199	792
153	817
153	850
153	854
153	876
154	823
154	845
154	850
157	808
157	864
160	875
163	802
166	808
166	820
166	874
168	863
169	865
172	863
173	838
173	864
174	817
174	841
174	863
179	833
182	857
182	860
183	817
183	843
183	867
185	859
188	817
188	825
188	841
188	872
188	875
196	835
196	852
196	874
198	850
198	862
199	845
199	857
199	864
153	908
155	892
157	901
158	895
160	913
168	901
168	903
170	889
170	898
170	903
172	907
173	887
173	892
173	907
173	915
174	898
178	907
183	888
183	907
183	913
189	913
199	879
199	903
153	937
153	954
154	957
155	957
157	936
160	959
160	962
163	938
163	944
163	966
166	965
168	932
168	943
168	948
168	967
168	969
169	938
174	953
174	977
177	944
178	929
182	954
185	955
185	966
188	948
188	969
189	958
189	977
195	962
196	972
153	1024
155	1020
157	1026
160	1011
166	1025
166	1026
168	1019
168	1024
176	992
177	993
177	1002
177	1009
177	1011
183	1009
184	1008
189	1022
196	1014
199	998
153	1046
153	1059
155	1041
157	1034
157	1047
158	1047
158	1057
163	1060
166	1037
166	1044
169	1046
170	1040
172	1064
172	1066
174	1061
176	1057
177	1046
178	1030
182	1050
182	1059
183	1056
183	1057
185	1038
188	1032
188	1050
188	1054
188	1059
189	1046
189	1051
195	1052
195	1057
195	1061
198	1057
153	1125
155	1105
157	1124
163	1114
169	1121
172	1111
176	1087
177	1114
183	1119
185	1096
188	1111
196	1079
153	1162
157	1153
158	1130
158	1135
158	1151
168	1150
169	1129
170	1135
170	1145
172	1128
176	1129
177	1130
177	1145
182	1147
182	1161
184	1140
184	1150
184	1158
184	1162
185	1128
196	1177
198	1153
199	1164
154	1206
155	1202
158	1201
163	1192
163	1226
166	1211
168	1209
170	1206
172	1206
174	1193
174	1224
176	1195
176	1204
177	1191
177	1193
182	1224
184	1195
184	1204
184	1224
188	1189
189	1187
198	1181
198	1182
153	1256
154	1272
155	1263
158	1247
160	1263
163	1241
163	1256
163	1275
166	1229
166	1239
166	1248
166	1275
169	1229
169	1272
172	1240
174	1240
176	1258
179	1263
179	1270
183	1232
183	1247
183	1256
183	1258
183	1277
188	1275
189	1245
195	1258
196	1246
196	1276
198	1246
199	1248
199	1272
153	1285
153	1300
154	1288
154	1290
157	1329
158	1283
163	1283
169	1281
169	1300
169	1306
169	1330
172	1288
172	1307
173	1278
174	1328
176	1294
177	1283
177	1306
178	1318
178	1327
182	1307
182	1330
183	1291
183	1310
184	1293
188	1287
189	1282
189	1283
189	1288
189	1307
189	1315
189	1326
195	1285
195	1289
196	1286
198	1279
153	1341
155	1338
155	1339
157	1359
160	1344
163	1353
169	1381
170	1348
172	1338
182	1338
182	1349
182	1372
183	1339
183	1348
184	1348
185	1367
189	1348
189	1356
189	1367
195	1344
198	1334
160	1401
160	1413
160	1430
168	1400
168	1407
169	1396
169	1425
170	1404
170	1420
170	1433
173	1389
173	1421
176	1402
176	1408
177	1403
177	1421
178	1396
183	1416
184	1400
184	1410
188	1425
188	1433
195	1414
195	1433
196	1401
196	1413
196	1425
153	1448
154	1463
155	1447
155	1448
157	1481
158	1444
166	1461
168	1466
170	1481
179	1453
179	1454
179	1461
179	1477
183	1453
183	1461
184	1447
185	1465
189	1463
189	1482
196	1471
196	1484
198	1469
199	1477
153	1487
155	1516
163	1506
163	1534
166	1534
173	1531
174	1514
176	1495
176	1497
178	1508
184	1532
195	1497
195	1535
201	282
206	267
206	284
210	254
210	275
213	265
213	267
223	267
223	292
225	285
244	293
247	251
247	258
247	267
248	269
249	284
206	333
207	331
207	339
213	306
213	336
216	328
224	335
234	318
247	312
247	316
248	344
249	339
201	389
202	361
202	363
202	365
202	397
207	397
212	389
212	392
213	363
223	383
224	395
225	350
226	353
226	361
229	350
229	365
229	397
234	360
247	355
247	358
247	380
248	355
249	371
201	441
202	410
202	419
202	426
206	400
206	412
207	401
212	429
213	413
216	414
216	448
216	449
220	405
220	427
220	429
223	404
223	408
224	417
224	429
224	445
225	400
226	413
229	414
244	412
247	445
248	436
249	400
249	417
249	419
249	445
202	450
212	456
212	476
212	491
213	492
216	455
216	489
223	460
225	480
226	491
229	459
234	459
234	491
249	473
249	492
201	501
202	516
206	501
207	510
213	548
216	517
220	548
225	513
226	509
226	539
229	527
234	510
244	540
247	509
248	501
248	536
202	551
206	571
207	584
216	564
220	590
223	573
224	590
224	596
229	570
229	586
234	555
249	593
201	648
202	639
202	648
207	650
216	610
216	650
224	610
244	627
244	632
247	609
247	647
201	681
202	655
202	660
210	679
212	669
212	670
216	688
220	668
223	668
229	677
229	681
234	681
244	693
247	679
248	660
248	696
249	671
202	708
202	749
210	723
210	738
213	701
220	735
224	708
224	738
225	735
225	749
244	733
244	746
247	716
248	735
201	767
202	773
207	756
210	767
213	773
216	770
216	777
223	769
225	797
226	766
229	772
244	758
244	770
247	800
248	777
248	791
249	780
249	791
201	817
201	843
201	853
201	859
201	863
202	841
202	854
206	835
206	862
212	865
213	813
220	850
224	808
224	835
225	877
226	835
229	875
234	875
247	806
247	825
247	863
201	886
201	905
202	879
202	899
206	895
206	918
206	927
207	912
210	905
212	886
213	899
213	903
216	915
220	907
220	927
224	888
225	879
225	888
225	927
226	889
229	887
229	915
234	898
244	879
244	905
244	912
247	885
247	895
248	885
248	898
201	945
202	954
206	958
206	962
207	936
207	944
207	967
210	943
210	972
212	929
223	931
224	937
225	948
225	952
225	958
229	950
234	957
234	967
244	944
244	955
244	963
247	953
247	972
248	943
249	931
249	937
201	1020
201	1024
206	1020
207	1014
210	998
212	1009
213	1026
213	1027
220	986
220	1001
224	982
225	1026
226	986
229	993
248	1021
248	1025
202	1046
202	1066
206	1032
206	1051
206	1057
207	1061
207	1073
210	1052
212	1029
212	1046
223	1052
223	1057
229	1034
244	1052
248	1055
202	1079
207	1080
213	1096
213	1121
213	1124
223	1111
226	1105
202	1140
206	1152
207	1129
207	1153
210	1129
210	1161
210	1172
216	1161
220	1164
223	1145
224	1172
225	1151
225	1153
229	1142
244	1141
247	1141
247	1147
247	1150
248	1161
201	1205
201	1226
206	1191
210	1209
213	1226
216	1207
220	1182
220	1191
220	1224
223	1192
224	1213
225	1194
225	1205
225	1224
234	1194
244	1215
247	1179
248	1208
249	1215
249	1224
201	1272
207	1231
207	1246
210	1249
212	1260
216	1239
216	1274
223	1246
223	1263
224	1276
225	1232
225	1245
225	1270
226	1240
234	1247
247	1231
247	1250
248	1231
248	1277
249	1272
202	1300
206	1281
206	1283
206	1291
206	1327
207	1288
212	1285
212	1318
212	1328
220	1286
220	1291
224	1293
224	1316
225	1315
226	1282
226	1324
229	1281
229	1287
234	1278
234	1289
244	1294
247	1329
248	1278
212	1341
212	1356
212	1366
223	1362
224	1350
229	1355
229	1372
234	1355
234	1380
244	1353
201	1410
202	1414
207	1404
212	1408
216	1410
216	1435
220	1402
223	1406
223	1408
224	1403
224	1417
226	1421
226	1435
234	1405
244	1413
247	1396
247	1406
247	1410
201	1453
201	1454
201	1455
202	1481
206	1474
210	1453
210	1476
212	1444
216	1453
216	1477
220	1444
223	1448
224	1454
226	1454
234	1444
247	1466
249	1463
202	1496
202	1523
207	1487
207	1509
212	1516
213	1506
220	1508
220	1531
224	1487
226	1491
244	1488
248	1532
249	1491
249	1495
251	336
254	317
258	317
259	344
266	312
267	304
269	308
269	344
272	318
273	311
273	316
273	317
273	324
275	308
275	331
284	312
292	324
292	344
255	393
255	395
258	363
265	370
266	353
266	398
267	355
273	381
275	392
282	385
283	358
283	363
283	376
288	350
288	369
288	389
288	392
289	398
293	356
293	369
293	389
297	352
297	365
251	449
254	414
254	437
255	414
258	441
266	413
266	437
267	401
267	445
269	434
269	436
272	401
273	402
275	426
282	416
283	416
285	405
289	402
251	455
251	472
251	475
259	481
265	459
266	483
273	459
275	463
275	468
275	482
282	456
282	472
284	499
285	483
285	488
285	492
288	491
288	495
289	487
292	459
292	481
293	486
297	456
251	506
254	540
259	536
266	545
269	545
273	535
275	539
279	548
282	523
282	536
283	507
283	514
284	501
284	516
284	517
284	535
288	513
289	509
293	525
293	547
297	505
297	548
254	596
258	559
259	598
265	551
266	571
267	573
